"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.unscrambleResult"	"Answer.cost"	"Answer.difficulty"	"Answer.sentence29"
"3FBEFUUYRKJ3XCQK4IMBKX65YW96AG"	"3PFYYPJUJWJ06ANAN0VOVT9TMKAZ25"	"Unscramble English Sentences (Per sentence bonus!) (Chrome or Safari users only)"	"Put the words of a scrambled sentence in the correct order. You will get a bonus for each sentence you correctly unscramble."	"sentences, scramble, unscramble, unscrambling, bonus"	"$0.01"	"Thu Feb 25 23:21:07 EST 2016"	"1"	"1"	"0"	"0"	"Assignable"	"NotReviewed"	"scrambled#0.03#1"	"3600"	"2592000"	"Sat Feb 27 23:21:07 EST 2016"	"https://requestersandbox.mturk.com/mturk/manageHIT?HITId=3FBEFUUYRKJ3XCQK4IMBKX65YW96AG"			""	""	""	""	""	""	""	""	""
"3V7ICJJAZAUU1ZRYR8TSIA6XKNOB4V"	"3PFYYPJUJWJ06ANAN0VOVT9TMKAZ25"	"Unscramble English Sentences (Per sentence bonus!) (Chrome or Safari users only)"	"Put the words of a scrambled sentence in the correct order. You will get a bonus for each sentence you correctly unscramble."	"sentences, scramble, unscramble, unscrambling, bonus"	"$0.01"	"Thu Feb 25 23:21:07 EST 2016"	"1"	"1"	"0"	"0"	"Assignable"	"NotReviewed"	"scrambled#0.03#1"	"3600"	"2592000"	"Sat Feb 27 23:21:07 EST 2016"	"https://requestersandbox.mturk.com/mturk/manageHIT?HITId=3V7ICJJAZAUU1ZRYR8TSIA6XKNOB4V"			""	""	""	""	""	""	""	""	""
"36FQTHX3Z359J38URUO985ER6NSB3A"	"3PFYYPJUJWJ06ANAN0VOVT9TMKAZ25"	"Unscramble English Sentences (Per sentence bonus!) (Chrome or Safari users only)"	"Put the words of a scrambled sentence in the correct order. You will get a bonus for each sentence you correctly unscramble."	"sentences, scramble, unscramble, unscrambling, bonus"	"$0.01"	"Thu Feb 25 23:21:07 EST 2016"	"1"	"1"	"0"	"0"	"Assignable"	"NotReviewed"	"scrambled#0.03#1"	"3600"	"2592000"	"Sat Feb 27 23:21:07 EST 2016"	"https://requestersandbox.mturk.com/mturk/manageHIT?HITId=36FQTHX3Z359J38URUO985ER6NSB3A"			""	""	""	""	""	""	""	""	""
"3I7KR83SNARWR814EG2CYL03T9BK9K"	"3PFYYPJUJWJ06ANAN0VOVT9TMKAZ25"	"Unscramble English Sentences (Per sentence bonus!) (Chrome or Safari users only)"	"Put the words of a scrambled sentence in the correct order. You will get a bonus for each sentence you correctly unscramble."	"sentences, scramble, unscramble, unscrambling, bonus"	"$0.01"	"Thu Feb 25 23:21:07 EST 2016"	"1"	"1"	"0"	"0"	"Assignable"	"NotReviewed"	"scrambled#0.03#1"	"3600"	"2592000"	"Sat Feb 27 23:21:07 EST 2016"	"https://requestersandbox.mturk.com/mturk/manageHIT?HITId=3I7KR83SNARWR814EG2CYL03T9BK9K"			""	""	""	""	""	""	""	""	""
"3MYASTQBG7PU51CG31RBG3V2J0IDQM"	"3PFYYPJUJWJ06ANAN0VOVT9TMKAZ25"	"Unscramble English Sentences (Per sentence bonus!) (Chrome or Safari users only)"	"Put the words of a scrambled sentence in the correct order. You will get a bonus for each sentence you correctly unscramble."	"sentences, scramble, unscramble, unscrambling, bonus"	"$0.01"	"Thu Feb 25 23:21:07 EST 2016"	"1"	"1"	"0"	"0"	"Assignable"	"NotReviewed"	"scrambled#0.03#1"	"3600"	"2592000"	"Sat Feb 27 23:21:07 EST 2016"	"https://requestersandbox.mturk.com/mturk/manageHIT?HITId=3MYASTQBG7PU51CG31RBG3V2J0IDQM"			""	""	""	""	""	""	""	""	""
"30U1YOGZGAA6IHRTV5GGB3A31O3DSB"	"3PFYYPJUJWJ06ANAN0VOVT9TMKAZ25"	"Unscramble English Sentences (Per sentence bonus!) (Chrome or Safari users only)"	"Put the words of a scrambled sentence in the correct order. You will get a bonus for each sentence you correctly unscramble."	"sentences, scramble, unscramble, unscrambling, bonus"	"$0.01"	"Thu Feb 25 23:21:08 EST 2016"	"1"	"1"	"0"	"0"	"Assignable"	"NotReviewed"	"scrambled#0.03#1"	"3600"	"2592000"	"Sat Feb 27 23:21:08 EST 2016"	"https://requestersandbox.mturk.com/mturk/manageHIT?HITId=30U1YOGZGAA6IHRTV5GGB3A31O3DSB"			""	""	""	""	""	""	""	""	""
"36JW4WBR06YEQSR9BHZ7VP6M4Q2FH3"	"3PFYYPJUJWJ06ANAN0VOVT9TMKAZ25"	"Unscramble English Sentences (Per sentence bonus!) (Chrome or Safari users only)"	"Put the words of a scrambled sentence in the correct order. You will get a bonus for each sentence you correctly unscramble."	"sentences, scramble, unscramble, unscrambling, bonus"	"$0.01"	"Thu Feb 25 23:21:08 EST 2016"	"1"	"1"	"0"	"0"	"Assignable"	"NotReviewed"	"scrambled#0.05#1"	"3600"	"2592000"	"Sat Feb 27 23:21:08 EST 2016"	"https://requestersandbox.mturk.com/mturk/manageHIT?HITId=36JW4WBR06YEQSR9BHZ7VP6M4Q2FH3"			""	""	""	""	""	""	""	""	""
"3WPCIUYH1AM7XH48K5L6L86P37HDT0"	"3PFYYPJUJWJ06ANAN0VOVT9TMKAZ25"	"Unscramble English Sentences (Per sentence bonus!) (Chrome or Safari users only)"	"Put the words of a scrambled sentence in the correct order. You will get a bonus for each sentence you correctly unscramble."	"sentences, scramble, unscramble, unscrambling, bonus"	"$0.01"	"Thu Feb 25 23:21:08 EST 2016"	"1"	"1"	"0"	"0"	"Assignable"	"NotReviewed"	"scrambled#0.05#1"	"3600"	"2592000"	"Sat Feb 27 23:21:08 EST 2016"	"https://requestersandbox.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1AM7XH48K5L6L86P37HDT0"			""	""	""	""	""	""	""	""	""
"3L2OEKSTW9ORX87BD3XP7XK37I28YE"	"3PFYYPJUJWJ06ANAN0VOVT9TMKAZ25"	"Unscramble English Sentences (Per sentence bonus!) (Chrome or Safari users only)"	"Put the words of a scrambled sentence in the correct order. You will get a bonus for each sentence you correctly unscramble."	"sentences, scramble, unscramble, unscrambling, bonus"	"$0.01"	"Thu Feb 25 23:21:08 EST 2016"	"1"	"1"	"0"	"0"	"Assignable"	"NotReviewed"	"scrambled#0.05#1"	"3600"	"2592000"	"Sat Feb 27 23:21:08 EST 2016"	"https://requestersandbox.mturk.com/mturk/manageHIT?HITId=3L2OEKSTW9ORX87BD3XP7XK37I28YE"			""	""	""	""	""	""	""	""	""
"3W31J70BASAYP687Q0C30B1BZUEKC1"	"3PFYYPJUJWJ06ANAN0VOVT9TMKAZ25"	"Unscramble English Sentences (Per sentence bonus!) (Chrome or Safari users only)"	"Put the words of a scrambled sentence in the correct order. You will get a bonus for each sentence you correctly unscramble."	"sentences, scramble, unscramble, unscrambling, bonus"	"$0.01"	"Thu Feb 25 23:21:08 EST 2016"	"1"	"1"	"0"	"0"	"Assignable"	"NotReviewed"	"scrambled#0.05#1"	"3600"	"2592000"	"Sat Feb 27 23:21:08 EST 2016"	"https://requestersandbox.mturk.com/mturk/manageHIT?HITId=3W31J70BASAYP687Q0C30B1BZUEKC1"			""	""	""	""	""	""	""	""	""
"33NOQL7T9ODR2YHG9PZ8L4T5DC68Z5"	"3PFYYPJUJWJ06ANAN0VOVT9TMKAZ25"	"Unscramble English Sentences (Per sentence bonus!) (Chrome or Safari users only)"	"Put the words of a scrambled sentence in the correct order. You will get a bonus for each sentence you correctly unscramble."	"sentences, scramble, unscramble, unscrambling, bonus"	"$0.01"	"Thu Feb 25 23:21:08 EST 2016"	"1"	"1"	"0"	"0"	"Assignable"	"NotReviewed"	"scrambled#0.05#1"	"3600"	"2592000"	"Sat Feb 27 23:21:08 EST 2016"	"https://requestersandbox.mturk.com/mturk/manageHIT?HITId=33NOQL7T9ODR2YHG9PZ8L4T5DC68Z5"			""	""	""	""	""	""	""	""	""
"3LOJFQ4BOXT8UYELQW7EKHJTKUQKD1"	"3PFYYPJUJWJ06ANAN0VOVT9TMKAZ25"	"Unscramble English Sentences (Per sentence bonus!) (Chrome or Safari users only)"	"Put the words of a scrambled sentence in the correct order. You will get a bonus for each sentence you correctly unscramble."	"sentences, scramble, unscramble, unscrambling, bonus"	"$0.01"	"Thu Feb 25 23:21:08 EST 2016"	"1"	"1"	"0"	"0"	"Assignable"	"NotReviewed"	"scrambled#0.05#1"	"3600"	"2592000"	"Sat Feb 27 23:21:08 EST 2016"	"https://requestersandbox.mturk.com/mturk/manageHIT?HITId=3LOJFQ4BOXT8UYELQW7EKHJTKUQKD1"			""	""	""	""	""	""	""	""	""
"3DIIW4IV8P94O754XIL94XAAFD8I4B"	"3PFYYPJUJWJ06ANAN0VOVT9TMKAZ25"	"Unscramble English Sentences (Per sentence bonus!) (Chrome or Safari users only)"	"Put the words of a scrambled sentence in the correct order. You will get a bonus for each sentence you correctly unscramble."	"sentences, scramble, unscramble, unscrambling, bonus"	"$0.01"	"Thu Feb 25 23:21:08 EST 2016"	"1"	"1"	"0"	"0"	"Assignable"	"NotReviewed"	"scrambled#0.05#1"	"3600"	"2592000"	"Sat Feb 27 23:21:08 EST 2016"	"https://requestersandbox.mturk.com/mturk/manageHIT?HITId=3DIIW4IV8P94O754XIL94XAAFD8I4B"			""	""	""	""	""	""	""	""	""
"3AXFSPQOYQCAHYMZZH2S72M1HI6FJ8"	"3PFYYPJUJWJ06ANAN0VOVT9TMKAZ25"	"Unscramble English Sentences (Per sentence bonus!) (Chrome or Safari users only)"	"Put the words of a scrambled sentence in the correct order. You will get a bonus for each sentence you correctly unscramble."	"sentences, scramble, unscramble, unscrambling, bonus"	"$0.01"	"Thu Feb 25 23:21:08 EST 2016"	"1"	"1"	"0"	"0"	"Assignable"	"NotReviewed"	"scrambled#0.05#1"	"3600"	"2592000"	"Sat Feb 27 23:21:08 EST 2016"	"https://requestersandbox.mturk.com/mturk/manageHIT?HITId=3AXFSPQOYQCAHYMZZH2S72M1HI6FJ8"			""	""	""	""	""	""	""	""	""
"3FI30CQHVKX8GMVCAWM7F8QBGEUB6G"	"3PFYYPJUJWJ06ANAN0VOVT9TMKAZ25"	"Unscramble English Sentences (Per sentence bonus!) (Chrome or Safari users only)"	"Put the words of a scrambled sentence in the correct order. You will get a bonus for each sentence you correctly unscramble."	"sentences, scramble, unscramble, unscrambling, bonus"	"$0.01"	"Thu Feb 25 23:21:08 EST 2016"	"1"	"1"	"0"	"0"	"Assignable"	"NotReviewed"	"scrambled#0.05#1"	"3600"	"2592000"	"Sat Feb 27 23:21:08 EST 2016"	"https://requestersandbox.mturk.com/mturk/manageHIT?HITId=3FI30CQHVKX8GMVCAWM7F8QBGEUB6G"			""	""	""	""	""	""	""	""	""
"3R0WOCG21MNMXUJXKABGQ4SRMLODUR"	"3PFYYPJUJWJ06ANAN0VOVT9TMKAZ25"	"Unscramble English Sentences (Per sentence bonus!) (Chrome or Safari users only)"	"Put the words of a scrambled sentence in the correct order. You will get a bonus for each sentence you correctly unscramble."	"sentences, scramble, unscramble, unscrambling, bonus"	"$0.01"	"Thu Feb 25 23:21:09 EST 2016"	"1"	"1"	"0"	"0"	"Assignable"	"NotReviewed"	"scrambled#0.01#2"	"3600"	"2592000"	"Sat Feb 27 23:21:09 EST 2016"	"https://requestersandbox.mturk.com/mturk/manageHIT?HITId=3R0WOCG21MNMXUJXKABGQ4SRMLODUR"			""	""	""	""	""	""	""	""	""
"366FYU4PTG3DM4SLMRIYQZ1EK6RKEU"	"3PFYYPJUJWJ06ANAN0VOVT9TMKAZ25"	"Unscramble English Sentences (Per sentence bonus!) (Chrome or Safari users only)"	"Put the words of a scrambled sentence in the correct order. You will get a bonus for each sentence you correctly unscramble."	"sentences, scramble, unscramble, unscrambling, bonus"	"$0.01"	"Thu Feb 25 23:21:09 EST 2016"	"1"	"1"	"0"	"0"	"Assignable"	"NotReviewed"	"scrambled#0.01#2"	"3600"	"2592000"	"Sat Feb 27 23:21:09 EST 2016"	"https://requestersandbox.mturk.com/mturk/manageHIT?HITId=366FYU4PTG3DM4SLMRIYQZ1EK6RKEU"			""	""	""	""	""	""	""	""	""
"32K26U12DN2MA98XP0LLMQUA0SXDVG"	"3PFYYPJUJWJ06ANAN0VOVT9TMKAZ25"	"Unscramble English Sentences (Per sentence bonus!) (Chrome or Safari users only)"	"Put the words of a scrambled sentence in the correct order. You will get a bonus for each sentence you correctly unscramble."	"sentences, scramble, unscramble, unscrambling, bonus"	"$0.01"	"Thu Feb 25 23:21:09 EST 2016"	"1"	"1"	"0"	"0"	"Assignable"	"NotReviewed"	"scrambled#0.01#2"	"3600"	"2592000"	"Sat Feb 27 23:21:09 EST 2016"	"https://requestersandbox.mturk.com/mturk/manageHIT?HITId=32K26U12DN2MA98XP0LLMQUA0SXDVG"			""	""	""	""	""	""	""	""	""
"3MQKOF1EE22ZPY82FAQH8SDO71ZDWQ"	"3PFYYPJUJWJ06ANAN0VOVT9TMKAZ25"	"Unscramble English Sentences (Per sentence bonus!) (Chrome or Safari users only)"	"Put the words of a scrambled sentence in the correct order. You will get a bonus for each sentence you correctly unscramble."	"sentences, scramble, unscramble, unscrambling, bonus"	"$0.01"	"Thu Feb 25 23:21:09 EST 2016"	"1"	"1"	"0"	"0"	"Assignable"	"NotReviewed"	"scrambled#0.01#2"	"3600"	"2592000"	"Sat Feb 27 23:21:09 EST 2016"	"https://requestersandbox.mturk.com/mturk/manageHIT?HITId=3MQKOF1EE22ZPY82FAQH8SDO71ZDWQ"			""	""	""	""	""	""	""	""	""
"3YKP7CX6G2TRKM9HT6RZLMQ7BPEB7F"	"3PFYYPJUJWJ06ANAN0VOVT9TMKAZ25"	"Unscramble English Sentences (Per sentence bonus!) (Chrome or Safari users only)"	"Put the words of a scrambled sentence in the correct order. You will get a bonus for each sentence you correctly unscramble."	"sentences, scramble, unscramble, unscrambling, bonus"	"$0.01"	"Thu Feb 25 23:21:09 EST 2016"	"1"	"1"	"0"	"0"	"Assignable"	"NotReviewed"	"scrambled#0.01#2"	"3600"	"2592000"	"Sat Feb 27 23:21:09 EST 2016"	"https://requestersandbox.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2TRKM9HT6RZLMQ7BPEB7F"			""	""	""	""	""	""	""	""	""
"3UDTAB6HH6DUEIU0ANSUF1LUFB5903"	"3PFYYPJUJWJ06ANAN0VOVT9TMKAZ25"	"Unscramble English Sentences (Per sentence bonus!) (Chrome or Safari users only)"	"Put the words of a scrambled sentence in the correct order. You will get a bonus for each sentence you correctly unscramble."	"sentences, scramble, unscramble, unscrambling, bonus"	"$0.01"	"Thu Feb 25 23:21:09 EST 2016"	"1"	"1"	"0"	"0"	"Assignable"	"NotReviewed"	"scrambled#0.01#2"	"3600"	"2592000"	"Sat Feb 27 23:21:09 EST 2016"	"https://requestersandbox.mturk.com/mturk/manageHIT?HITId=3UDTAB6HH6DUEIU0ANSUF1LUFB5903"			""	""	""	""	""	""	""	""	""
"3TZDZ3Y0JSKUL7FI66WUT644K3B916"	"3PFYYPJUJWJ06ANAN0VOVT9TMKAZ25"	"Unscramble English Sentences (Per sentence bonus!) (Chrome or Safari users only)"	"Put the words of a scrambled sentence in the correct order. You will get a bonus for each sentence you correctly unscramble."	"sentences, scramble, unscramble, unscrambling, bonus"	"$0.01"	"Thu Feb 25 23:21:09 EST 2016"	"1"	"1"	"0"	"0"	"Assignable"	"NotReviewed"	"scrambled#0.01#2"	"3600"	"2592000"	"Sat Feb 27 23:21:09 EST 2016"	"https://requestersandbox.mturk.com/mturk/manageHIT?HITId=3TZDZ3Y0JSKUL7FI66WUT644K3B916"			""	""	""	""	""	""	""	""	""
"35A1YQPVFEUMKQ94BN4J9PGOF93I5G"	"3PFYYPJUJWJ06ANAN0VOVT9TMKAZ25"	"Unscramble English Sentences (Per sentence bonus!) (Chrome or Safari users only)"	"Put the words of a scrambled sentence in the correct order. You will get a bonus for each sentence you correctly unscramble."	"sentences, scramble, unscramble, unscrambling, bonus"	"$0.01"	"Thu Feb 25 23:21:09 EST 2016"	"1"	"1"	"0"	"0"	"Assignable"	"NotReviewed"	"scrambled#0.01#2"	"3600"	"2592000"	"Sat Feb 27 23:21:09 EST 2016"	"https://requestersandbox.mturk.com/mturk/manageHIT?HITId=35A1YQPVFEUMKQ94BN4J9PGOF93I5G"			""	""	""	""	""	""	""	""	""
"3O2Y2UIUCQ85SISHH2248HMEW76KFC"	"3PFYYPJUJWJ06ANAN0VOVT9TMKAZ25"	"Unscramble English Sentences (Per sentence bonus!) (Chrome or Safari users only)"	"Put the words of a scrambled sentence in the correct order. You will get a bonus for each sentence you correctly unscramble."	"sentences, scramble, unscramble, unscrambling, bonus"	"$0.01"	"Thu Feb 25 23:21:09 EST 2016"	"1"	"1"	"0"	"0"	"Assignable"	"NotReviewed"	"scrambled#0.01#2"	"3600"	"2592000"	"Sat Feb 27 23:21:09 EST 2016"	"https://requestersandbox.mturk.com/mturk/manageHIT?HITId=3O2Y2UIUCQ85SISHH2248HMEW76KFC"			""	""	""	""	""	""	""	""	""
"3XT3KXP24ZCI3U9IG6EO1VUOB4EI6W"	"3PFYYPJUJWJ06ANAN0VOVT9TMKAZ25"	"Unscramble English Sentences (Per sentence bonus!) (Chrome or Safari users only)"	"Put the words of a scrambled sentence in the correct order. You will get a bonus for each sentence you correctly unscramble."	"sentences, scramble, unscramble, unscrambling, bonus"	"$0.01"	"Thu Feb 25 23:21:09 EST 2016"	"1"	"1"	"0"	"0"	"Assignable"	"NotReviewed"	"scrambled#0.03#2"	"3600"	"2592000"	"Sat Feb 27 23:21:09 EST 2016"	"https://requestersandbox.mturk.com/mturk/manageHIT?HITId=3XT3KXP24ZCI3U9IG6EO1VUOB4EI6W"			""	""	""	""	""	""	""	""	""
